"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"22746","*****","0500000US46135","Yankton County, South Dakota"
"2767","*****","0500000US46137","Ziebach County, South Dakota"
"76513","*****","0500000US47001","Anderson County, Tennessee"
"48937","*****","0500000US47003","Bedford County, Tennessee"
"16133","*****","0500000US47005","Benton County, Tennessee"
"14961","*****","0500000US47007","Bledsoe County, Tennessee"
"131641","*****","0500000US47009","Blount County, Tennessee"
"106924","*****","0500000US47011","Bradley County, Tennessee"
"39818","*****","0500000US47013","Campbell County, Tennessee"
"14374","*****","0500000US47015","Cannon County, Tennessee"
"27841","*****","0500000US47017","Carroll County, Tennessee"
"56452","*****","0500000US47019","Carter County, Tennessee"
"40539","*****","0500000US47021","Cheatham County, Tennessee"
"17260","*****","0500000US47023","Chester County, Tennessee"
"31827","*****","0500000US47025","Claiborne County, Tennessee"
"7640","*****","0500000US47027","Clay County, Tennessee"
"35797","*****","0500000US47029","Cocke County, Tennessee"
"56024","*****","0500000US47031","Coffee County, Tennessee"
"14310","*****","0500000US47033","Crockett County, Tennessee"
"60016","*****","0500000US47035","Cumberland County, Tennessee"
"690540","*****","0500000US47037","Davidson County, Tennessee"
"11663","*****","0500000US47039","Decatur County, Tennessee"
"20104","*****","0500000US47041","DeKalb County, Tennessee"
"53289","*****","0500000US47043","Dickson County, Tennessee"
"37201","*****","0500000US47045","Dyer County, Tennessee"
"40612","*****","0500000US47047","Fayette County, Tennessee"
"18405","*****","0500000US47049","Fentress County, Tennessee"
"41999","*****","0500000US47051","Franklin County, Tennessee"
"49193","*****","0500000US47053","Gibson County, Tennessee"
"29403","*****","0500000US47055","Giles County, Tennessee"
"23268","*****","0500000US47057","Grainger County, Tennessee"
"69077","*****","0500000US47059","Greene County, Tennessee"
"13371","*****","0500000US47061","Grundy County, Tennessee"
"64479","*****","0500000US47063","Hamblen County, Tennessee"
"364718","*****","0500000US47065","Hamilton County, Tennessee"
"6568","*****","0500000US47067","Hancock County, Tennessee"
"25247","*****","0500000US47069","Hardeman County, Tennessee"
"25665","*****","0500000US47071","Hardin County, Tennessee"
"56735","*****","0500000US47073","Hawkins County, Tennessee"
"17391","*****","0500000US47075","Haywood County, Tennessee"
"27956","*****","0500000US47077","Henderson County, Tennessee"
"32251","*****","0500000US47079","Henry County, Tennessee"
"25017","*****","0500000US47081","Hickman County, Tennessee"
"8201","*****","0500000US47083","Houston County, Tennessee"
"18528","*****","0500000US47085","Humphreys County, Tennessee"
"11767","*****","0500000US47087","Jackson County, Tennessee"
"54162","*****","0500000US47089","Jefferson County, Tennessee"
"17755","*****","0500000US47091","Johnson County, Tennessee"
"466184","*****","0500000US47093","Knox County, Tennessee"
"7273","*****","0500000US47095","Lake County, Tennessee"
"25689","*****","0500000US47097","Lauderdale County, Tennessee"
"43780","*****","0500000US47099","Lawrence County, Tennessee"
"12131","*****","0500000US47101","Lewis County, Tennessee"
"34158","*****","0500000US47103","Lincoln County, Tennessee"
"53169","*****","0500000US47105","Loudon County, Tennessee"
"53392","*****","0500000US47107","McMinn County, Tennessee"
"25814","*****","0500000US47109","McNairy County, Tennessee"
"24208","*****","0500000US47111","Macon County, Tennessee"
"97838","*****","0500000US47113","Madison County, Tennessee"
"28639","*****","0500000US47115","Marion County, Tennessee"
"33708","*****","0500000US47117","Marshall County, Tennessee"
"94615","*****","0500000US47119","Maury County, Tennessee"
"12237","*****","0500000US47121","Meigs County, Tennessee"
"46413","*****","0500000US47123","Monroe County, Tennessee"
"204992","*****","0500000US47125","Montgomery County, Tennessee"
"6396","*****","0500000US47127","Moore County, Tennessee"
"21538","*****","0500000US47129","Morgan County, Tennessee"
"30343","*****","0500000US47131","Obion County, Tennessee"
"22171","*****","0500000US47133","Overton County, Tennessee"
"8020","*****","0500000US47135","Perry County, Tennessee"
"5068","*****","0500000US47137","Pickett County, Tennessee"
"16807","*****","0500000US47139","Polk County, Tennessee"
"78542","*****","0500000US47141","Putnam County, Tennessee"
"32964","*****","0500000US47143","Rhea County, Tennessee"
"53331","*****","0500000US47145","Roane County, Tennessee"
"70982","*****","0500000US47147","Robertson County, Tennessee"
"324139","*****","0500000US47149","Rutherford County, Tennessee"
"22020","*****","0500000US47151","Scott County, Tennessee"
"14936","*****","0500000US47153","Sequatchie County, Tennessee"
"98007","*****","0500000US47155","Sevier County, Tennessee"
"936611","*****","0500000US47157","Shelby County, Tennessee"
"19926","*****","0500000US47159","Smith County, Tennessee"
"13553","*****","0500000US47161","Stewart County, Tennessee"
"157707","*****","0500000US47163","Sullivan County, Tennessee"
"187680","*****","0500000US47165","Sumner County, Tennessee"
"61562","*****","0500000US47167","Tipton County, Tennessee"
"10910","*****","0500000US47169","Trousdale County, Tennessee"
"17821","*****","0500000US47171","Unicoi County, Tennessee"
"19678","*****","0500000US47173","Union County, Tennessee"
"5813","*****","0500000US47175","Van Buren County, Tennessee"
"40971","*****","0500000US47177","Warren County, Tennessee"
"128874","*****","0500000US47179","Washington County, Tennessee"
"16638","*****","0500000US47181","Wayne County, Tennessee"
"33377","*****","0500000US47183","Weakley County, Tennessee"
"27087","*****","0500000US47185","White County, Tennessee"
"232380","*****","0500000US47187","Williamson County, Tennessee"
"140604","*****","0500000US47189","Wilson County, Tennessee"
"57917","*****","0500000US48001","Anderson County, Texas"
"18227","*****","0500000US48003","Andrews County, Texas"
"87119","*****","0500000US48005","Angelina County, Texas"
"24220","*****","0500000US48007","Aransas County, Texas"
"8754","*****","0500000US48009","Archer County, Texas"
"1950","144","0500000US48011","Armstrong County, Texas"
"50194","*****","0500000US48013","Atascosa County, Texas"
"29892","*****","0500000US48015","Austin County, Texas"
"6916","1564","0500000US48017","Bailey County, Texas"
"22770","*****","0500000US48019","Bandera County, Texas"
"86839","*****","0500000US48021","Bastrop County, Texas"
"3560","*****","0500000US48023","Baylor County, Texas"
"32609","*****","0500000US48025","Bee County, Texas"
"355700","*****","0500000US48027","Bell County, Texas"
"1978826","*****","0500000US48029","Bexar County, Texas"
"11733","*****","0500000US48031","Blanco County, Texas"
"653","110","0500000US48033","Borden County, Texas"
"18428","*****","0500000US48035","Bosque County, Texas"
"93622","*****","0500000US48037","Bowie County, Texas"
"368062","*****","0500000US48039","Brazoria County, Texas"
"226370","*****","0500000US48041","Brazos County, Texas"
"9231","*****","0500000US48043","Brewster County, Texas"
"1348","127","0500000US48045","Briscoe County, Texas"
"7100","*****","0500000US48047","Brooks County, Texas"
"37805","*****","0500000US48049","Brown County, Texas"
"18237","*****","0500000US48051","Burleson County, Texas"
"47548","*****","0500000US48053","Burnet County, Texas"
"42817","*****","0500000US48055","Caldwell County, Texas"
"21470","*****","0500000US48057","Calhoun County, Texas"
"13959","*****","0500000US48059","Callahan County, Texas"
"422135","*****","0500000US48061","Cameron County, Texas"
"12938","*****","0500000US48063","Camp County, Texas"
"5957","*****","0500000US48065","Carson County, Texas"
"30002","*****","0500000US48067","Cass County, Texas"
"7561","*****","0500000US48069","Castro County, Texas"
"42571","*****","0500000US48071","Chambers County, Texas"
"52341","*****","0500000US48073","Cherokee County, Texas"
"7219","*****","0500000US48075","Childress County, Texas"
"10444","*****","0500000US48077","Clay County, Texas"
"2860","*****","0500000US48079","Cochran County, Texas"
"3298","*****","0500000US48081","Coke County, Texas"
"8281","*****","0500000US48083","Coleman County, Texas"
"1006038","*****","0500000US48085","Collin County, Texas"
"2939","*****","0500000US48087","Collingsworth County, Texas"
"21357","*****","0500000US48089","Colorado County, Texas"
"148921","*****","0500000US48091","Comal County, Texas"
"13597","*****","0500000US48093","Comanche County, Texas"
"3018","*****","0500000US48095","Concho County, Texas"
"40428","*****","0500000US48097","Cooke County, Texas"
"75576","*****","0500000US48099","Coryell County, Texas"
"1624","199","0500000US48101","Cottle County, Texas"
"4739","*****","0500000US48103","Crane County, Texas"
"3393","298","0500000US48105","Crockett County, Texas"
"5753","*****","0500000US48107","Crosby County, Texas"
"2183","*****","0500000US48109","Culberson County, Texas"
"7272","*****","0500000US48111","Dallam County, Texas"
"2622634","*****","0500000US48113","Dallas County, Texas"
"12849","*****","0500000US48115","Dawson County, Texas"
"18617","*****","0500000US48117","Deaf Smith County, Texas"
"5277","*****","0500000US48119","Delta County, Texas"
"861690","*****","0500000US48121","Denton County, Texas"
"20217","*****","0500000US48123","DeWitt County, Texas"
"2182","*****","0500000US48125","Dickens County, Texas"
"10232","*****","0500000US48127","Dimmit County, Texas"
"3317","*****","0500000US48129","Donley County, Texas"
"11194","*****","0500000US48131","Duval County, Texas"
"18289","*****","0500000US48133","Eastland County, Texas"
"162067","*****","0500000US48135","Ector County, Texas"
"1944","212","0500000US48137","Edwards County, Texas"
"179484","*****","0500000US48139","Ellis County, Texas"
"836915","*****","0500000US48141","El Paso County, Texas"
"42226","*****","0500000US48143","Erath County, Texas"
"17281","*****","0500000US48145","Falls County, Texas"
"35046","*****","0500000US48147","Fannin County, Texas"
"25247","*****","0500000US48149","Fayette County, Texas"
"3827","*****","0500000US48151","Fisher County, Texas"
"5782","*****","0500000US48153","Floyd County, Texas"
"1207","165","0500000US48155","Foard County, Texas"
"790892","*****","0500000US48157","Fort Bend County, Texas"
"10767","*****","0500000US48159","Franklin County, Texas"
"19744","*****","0500000US48161","Freestone County, Texas"
"20013","*****","0500000US48163","Frio County, Texas"
"21077","*****","0500000US48165","Gaines County, Texas"
"337600","*****","0500000US48167","Galveston County, Texas"
"6028","199","0500000US48169","Garza County, Texas"
"26668","*****","0500000US48171","Gillespie County, Texas"
"1447","132","0500000US48173","Glasscock County, Texas"
"7578","*****","0500000US48175","Goliad County, Texas"
"20828","*****","0500000US48177","Gonzales County, Texas"
"22063","*****","0500000US48179","Gray County, Texas"
"133527","*****","0500000US48181","Grayson County, Texas"
"123633","*****","0500000US48183","Gregg County, Texas"
"28447","*****","0500000US48185","Grimes County, Texas"
"163030","*****","0500000US48187","Guadalupe County, Texas"
"33463","*****","0500000US48189","Hale County, Texas"
"3025","*****","0500000US48191","Hall County, Texas"
"8434","*****","0500000US48193","Hamilton County, Texas"
"5431","*****","0500000US48195","Hansford County, Texas"
"3958","*****","0500000US48197","Hardeman County, Texas"
"57356","*****","0500000US48199","Hardin County, Texas"
"4680609","*****","0500000US48201","Harris County, Texas"
"66547","*****","0500000US48203","Harrison County, Texas"
"5588","*****","0500000US48205","Hartley County, Texas"
"5711","*****","0500000US48207","Haskell County, Texas"
"222827","*****","0500000US48209","Hays County, Texas"
"3901","*****","0500000US48211","Hemphill County, Texas"
"81969","*****","0500000US48213","Henderson County, Texas"
"861137","*****","0500000US48215","Hidalgo County, Texas"
"36109","*****","0500000US48217","Hill County, Texas"
"22986","*****","0500000US48219","Hockley County, Texas"
"60025","*****","0500000US48221","Hood County, Texas"
"36708","*****","0500000US48223","Hopkins County, Texas"
"22942","*****","0500000US48225","Houston County, Texas"
"36213","*****","0500000US48227","Howard County, Texas"
"4687","*****","0500000US48229","Hudspeth County, Texas"
"96202","*****","0500000US48231","Hunt County, Texas"
"21105","*****","0500000US48233","Hutchinson County, Texas"
"1553","162","0500000US48235","Irion County, Texas"
"8888","*****","0500000US48237","Jack County, Texas"
"14822","*****","0500000US48239","Jackson County, Texas"
"35562","*****","0500000US48241","Jasper County, Texas"
"2245","1564","0500000US48243","Jeff Davis County, Texas"
"253136","*****","0500000US48245","Jefferson County, Texas"
"5187","*****","0500000US48247","Jim Hogg County, Texas"
"40796","*****","0500000US48249","Jim Wells County, Texas"
"171359","*****","0500000US48251","Johnson County, Texas"
"19874","*****","0500000US48253","Jones County, Texas"
"15547","*****","0500000US48255","Karnes County, Texas"
"129792","*****","0500000US48257","Kaufman County, Texas"
"45491","*****","0500000US48259","Kendall County, Texas"
"391","174","0500000US48261","Kenedy County, Texas"
"704","155","0500000US48263","Kent County, Texas"
"52195","*****","0500000US48265","Kerr County, Texas"
"4375","*****","0500000US48267","Kimble County, Texas"
"279","87","0500000US48269","King County, Texas"
"3674","*****","0500000US48271","Kinney County, Texas"
"30725","*****","0500000US48273","Kleberg County, Texas"
"3679","*****","0500000US48275","Knox County, Texas"
"49705","*****","0500000US48277","Lamar County, Texas"
"13018","*****","0500000US48279","Lamb County, Texas"
"21152","*****","0500000US48281","Lampasas County, Texas"
"7551","174","0500000US48283","La Salle County, Texas"
"20072","*****","0500000US48285","Lavaca County, Texas"
"17174","*****","0500000US48287","Lee County, Texas"
"17325","*****","0500000US48289","Leon County, Texas"
"86173","*****","0500000US48291","Liberty County, Texas"
"23364","*****","0500000US48293","Limestone County, Texas"
"3301","*****","0500000US48295","Lipscomb County, Texas"
"12175","*****","0500000US48297","Live Oak County, Texas"
"21452","*****","0500000US48299","Llano County, Texas"
"117","62","0500000US48301","Loving County, Texas"
"308392","*****","0500000US48303","Lubbock County, Texas"
"5886","*****","0500000US48305","Lynn County, Texas"
"7970","*****","0500000US48307","McCulloch County, Texas"
"254045","*****","0500000US48309","McLennan County, Texas"
"724","212","0500000US48311","McMullen County, Texas"
"14329","*****","0500000US48313","Madison County, Texas"
"9987","*****","0500000US48315","Marion County, Texas"
"5676","*****","0500000US48317","Martin County, Texas"
"4248","*****","0500000US48319","Mason County, Texas"
"36791","*****","0500000US48321","Matagorda County, Texas"
"58098","*****","0500000US48323","Maverick County, Texas"
"50869","*****","0500000US48325","Medina County, Texas"
"2108","*****","0500000US48327","Menard County, Texas"
"171238","*****","0500000US48329","Midland County, Texas"
"24797","*****","0500000US48331","Milam County, Texas"
"4877","*****","0500000US48333","Mills County, Texas"
"8256","*****","0500000US48335","Mitchell County, Texas"
"19640","*****","0500000US48337","Montague County, Texas"
"590188","*****","0500000US48339","Montgomery County, Texas"
"21169","*****","0500000US48341","Moore County, Texas"
"12357","*****","0500000US48343","Morris County, Texas"
"1362","127","0500000US48345","Motley County, Texas"
"65080","*****","0500000US48347","Nacogdoches County, Texas"
"49475","*****","0500000US48349","Navarro County, Texas"
"13788","*****","0500000US48351","Newton County, Texas"
"14901","*****","0500000US48353","Nolan County, Texas"
"362151","*****","0500000US48355","Nueces County, Texas"
"9907","*****","0500000US48357","Ochiltree County, Texas"
"2110","*****","0500000US48359","Oldham County, Texas"
"83776","*****","0500000US48361","Orange County, Texas"
"28792","*****","0500000US48363","Palo Pinto County, Texas"
"23186","*****","0500000US48365","Panola County, Texas"
"138447","*****","0500000US48367","Parker County, Texas"
"9639","*****","0500000US48369","Parmer County, Texas"
"15725","*****","0500000US48371","Pecos County, Texas"
"50155","*****","0500000US48373","Polk County, Texas"
"118323","*****","0500000US48375","Potter County, Texas"
"6808","*****","0500000US48377","Presidio County, Texas"
"12001","*****","0500000US48379","Rains County, Texas"
"136005","*****","0500000US48381","Randall County, Texas"
"3766","*****","0500000US48383","Reagan County, Texas"
"3429","*****","0500000US48385","Real County, Texas"
"12115","*****","0500000US48387","Red River County, Texas"
"15546","*****","0500000US48389","Reeves County, Texas"
"7015","*****","0500000US48391","Refugio County, Texas"
"784","144","0500000US48393","Roberts County, Texas"
"17094","*****","0500000US48395","Robertson County, Texas"
"101175","*****","0500000US48397","Rockwall County, Texas"
"10280","*****","0500000US48399","Runnels County, Texas"
"53988","*****","0500000US48401","Rusk County, Texas"
"10470","*****","0500000US48403","Sabine County, Texas"
"8260","*****","0500000US48405","San Augustine County, Texas"
"28574","*****","0500000US48407","San Jacinto County, Texas"
"66969","*****","0500000US48409","San Patricio County, Texas"
"6004","*****","0500000US48411","San Saba County, Texas"
"2898","*****","0500000US48413","Schleicher County, Texas"
"16918","*****","0500000US48415","Scurry County, Texas"
"3291","*****","0500000US48417","Shackelford County, Texas"
"25263","*****","0500000US48419","Shelby County, Texas"
"3046","*****","0500000US48421","Sherman County, Texas"
"230184","*****","0500000US48423","Smith County, Texas"
"8958","*****","0500000US48425","Somervell County, Texas"
"64032","*****","0500000US48427","Starr County, Texas"
"9358","*****","0500000US48429","Stephens County, Texas"
"1274","165","0500000US48431","Sterling County, Texas"
"1412","155","0500000US48433","Stonewall County, Texas"
"3793","*****","0500000US48435","Sutton County, Texas"
"7403","*****","0500000US48437","Swisher County, Texas"
"2077153","*****","0500000US48439","Tarrant County, Texas"
"137521","*****","0500000US48441","Taylor County, Texas"
"903","298","0500000US48443","Terrell County, Texas"
"12408","*****","0500000US48445","Terry County, Texas"
"1500","162","0500000US48447","Throckmorton County, Texas"
"32709","*****","0500000US48449","Titus County, Texas"
"118645","*****","0500000US48451","Tom Green County, Texas"
"1250884","*****","0500000US48453","Travis County, Texas"
"14689","*****","0500000US48455","Trinity County, Texas"
"21524","*****","0500000US48457","Tyler County, Texas"
"41386","*****","0500000US48459","Upshur County, Texas"
"3651","*****","0500000US48461","Upton County, Texas"
"26899","*****","0500000US48463","Uvalde County, Texas"
"49018","*****","0500000US48465","Val Verde County, Texas"
"55970","*****","0500000US48467","Van Zandt County, Texas"
"92044","*****","0500000US48469","Victoria County, Texas"
"72295","*****","0500000US48471","Walker County, Texas"
"53626","*****","0500000US48473","Waller County, Texas"
"11745","*****","0500000US48475","Ward County, Texas"
"35275","*****","0500000US48477","Washington County, Texas"
"274847","*****","0500000US48479","Webb County, Texas"
"41672","*****","0500000US48481","Wharton County, Texas"
"5187","*****","0500000US48483","Wheeler County, Texas"
"132154","*****","0500000US48485","Wichita County, Texas"
"12717","*****","0500000US48487","Wilbarger County, Texas"
"21419","*****","0500000US48489","Willacy County, Texas"
"570437","*****","0500000US48491","Williamson County, Texas"
"50110","*****","0500000US48493","Wilson County, Texas"
"7822","*****","0500000US48495","Winkler County, Texas"
"67884","*****","0500000US48497","Wise County, Texas"
"45054","*****","0500000US48499","Wood County, Texas"
"8612","*****","0500000US48501","Yoakum County, Texas"
"17961","*****","0500000US48503","Young County, Texas"
"14243","*****","0500000US48505","Zapata County, Texas"
"11930","*****","0500000US48507","Zavala County, Texas"
"6594","*****","0500000US49001","Beaver County, Utah"
"54953","*****","0500000US49003","Box Elder County, Utah"
"126336","*****","0500000US49005","Cache County, Utah"
"20401","*****","0500000US49007","Carbon County, Utah"
"590","157","0500000US49009","Daggett County, Utah"
"350761","*****","0500000US49011","Davis County, Utah"
"19950","*****","0500000US49013","Duchesne County, Utah"
"10099","*****","0500000US49015","Emery County, Utah"
"5000","*****","0500000US49017","Garfield County, Utah"
"9698","*****","0500000US49019","Grand County, Utah"
"53148","*****","0500000US49021","Iron County, Utah"
"11623","*****","0500000US49023","Juab County, Utah"
"7658","*****","0500000US49025","Kane County, Utah"
"12963","*****","0500000US49027","Millard County, Utah"
"11950","*****","0500000US49029","Morgan County, Utah"
"1870","157","0500000US49031","Piute County, Utah"
"2415","*****","0500000US49033","Rich County, Utah"
"1146215","*****","0500000US49035","Salt Lake County, Utah"
"15295","*****","0500000US49037","San Juan County, Utah"
"30421","*****","0500000US49039","Sanpete County, Utah"
"21475","*****","0500000US49041","Sevier County, Utah"
"41680","*****","0500000US49043","Summit County, Utah"
"69740","*****","0500000US49045","Tooele County, Utah"
"35736","*****","0500000US49047","Uintah County, Utah"
"621506","*****","0500000US49049","Utah County, Utah"
"33053","*****","0500000US49051","Wasatch County, Utah"
"172127","*****","0500000US49053","Washington County, Utah"
"2698","*****","0500000US49055","Wayne County, Utah"
"255284","*****","0500000US49057","Weber County, Utah"
"36947","*****","0500000US50001","Addison County, Vermont"
"35649","*****","0500000US50003","Bennington County, Vermont"
"30027","*****","0500000US50005","Caledonia County, Vermont"
"163414","*****","0500000US50007","Chittenden County, Vermont"
"6179","3","0500000US50009","Essex County, Vermont"
"49275","*****","0500000US50011","Franklin County, Vermont"
"7075","*****","0500000US50013","Grand Isle County, Vermont"
"25376","*****","0500000US50015","Lamoille County, Vermont"
"28873","*****","0500000US50017","Orange County, Vermont"
"26843","3","0500000US50019","Orleans County, Vermont"
"58527","*****","0500000US50021","Rutland County, Vermont"
"58336","*****","0500000US50023","Washington County, Vermont"
"42628","*****","0500000US50025","Windham County, Vermont"
"55191","*****","0500000US50027","Windsor County, Vermont"
"32560","*****","0500000US51001","Accomack County, Virginia"
"108819","*****","0500000US51003","Albemarle County, Virginia"
"15030","*****","0500000US51005","Alleghany County, Virginia"
"12970","*****","0500000US51007","Amelia County, Virginia"
"31782","*****","0500000US51009","Amherst County, Virginia"
"15814","*****","0500000US51011","Appomattox County, Virginia"
"236434","*****","0500000US51013","Arlington County, Virginia"
"75754","*****","0500000US51015","Augusta County, Virginia"
"4248","*****","0500000US51017","Bath County, Virginia"
"78965","*****","0500000US51019","Bedford County, Virginia"
"6334","*****","0500000US51021","Bland County, Virginia"
"33440","*****","0500000US51023","Botetourt County, Virginia"
"16336","*****","0500000US51025","Brunswick County, Virginia"
"21374","*****","0500000US51027","Buchanan County, Virginia"
"17087","*****","0500000US51029","Buckingham County, Virginia"
"55406","*****","0500000US51031","Campbell County, Virginia"
"30581","*****","0500000US51033","Caroline County, Virginia"
"29911","*****","0500000US51035","Carroll County, Virginia"
"6965","*****","0500000US51036","Charles City County, Virginia"
"11953","*****","0500000US51037","Charlotte County, Virginia"
"348500","*****","0500000US51041","Chesterfield County, Virginia"
"14498","*****","0500000US51043","Clarke County, Virginia"
"5103","*****","0500000US51045","Craig County, Virginia"
"51935","*****","0500000US51047","Culpeper County, Virginia"
"9869","*****","0500000US51049","Cumberland County, Virginia"
"14524","*****","0500000US51051","Dickenson County, Virginia"
"28686","*****","0500000US51053","Dinwiddie County, Virginia"
"10960","*****","0500000US51057","Essex County, Virginia"
"1149439","*****","0500000US51059","Fairfax County, Virginia"
"70353","*****","0500000US51061","Fauquier County, Virginia"
"15766","*****","0500000US51063","Floyd County, Virginia"
"26873","*****","0500000US51065","Fluvanna County, Virginia"
"56231","*****","0500000US51067","Franklin County, Virginia"
"88054","*****","0500000US51069","Frederick County, Virginia"
"16760","*****","0500000US51071","Giles County, Virginia"
"37362","*****","0500000US51073","Gloucester County, Virginia"
"23472","*****","0500000US51075","Goochland County, Virginia"
"15651","*****","0500000US51077","Grayson County, Virginia"
"19734","*****","0500000US51079","Greene County, Virginia"
"11403","*****","0500000US51081","Greensville County, Virginia"
"34295","*****","0500000US51083","Halifax County, Virginia"
"106538","*****","0500000US51085","Hanover County, Virginia"
"330076","*****","0500000US51087","Henrico County, Virginia"
"51032","*****","0500000US51089","Henry County, Virginia"
"2202","*****","0500000US51091","Highland County, Virginia"
"37107","*****","0500000US51093","Isle of Wight County, Virginia"
"76032","*****","0500000US51095","James City County, Virginia"
"7011","*****","0500000US51097","King and Queen County, Virginia"
"26679","*****","0500000US51099","King George County, Virginia"
"16985","*****","0500000US51101","King William County, Virginia"
"10686","*****","0500000US51103","Lancaster County, Virginia"
"23723","*****","0500000US51105","Lee County, Virginia"
"405312","*****","0500000US51107","Loudoun County, Virginia"
"36654","*****","0500000US51109","Louisa County, Virginia"
"12294","*****","0500000US51111","Lunenburg County, Virginia"
"13208","*****","0500000US51113","Madison County, Virginia"
"8760","*****","0500000US51115","Mathews County, Virginia"
"30726","*****","0500000US51117","Mecklenburg County, Virginia"
"10642","*****","0500000US51119","Middlesex County, Virginia"
"98495","*****","0500000US51121","Montgomery County, Virginia"
"14812","*****","0500000US51125","Nelson County, Virginia"
"22310","*****","0500000US51127","New Kent County, Virginia"
"11826","*****","0500000US51131","Northampton County, Virginia"
"12151","*****","0500000US51133","Northumberland County, Virginia"
"15338","*****","0500000US51135","Nottoway County, Virginia"
"36501","*****","0500000US51137","Orange County, Virginia"
"23862","*****","0500000US51139","Page County, Virginia"
"17660","*****","0500000US51141","Patrick County, Virginia"
"60867","*****","0500000US51143","Pittsylvania County, Virginia"
"29253","*****","0500000US51145","Powhatan County, Virginia"
"22892","*****","0500000US51147","Prince Edward County, Virginia"
"38292","*****","0500000US51149","Prince George County, Virginia"
"466834","*****","0500000US51153","Prince William County, Virginia"
"34113","*****","0500000US51155","Pulaski County, Virginia"
"7360","*****","0500000US51157","Rappahannock County, Virginia"
"8951","*****","0500000US51159","Richmond County, Virginia"
"94103","*****","0500000US51161","Roanoke County, Virginia"
"22728","*****","0500000US51163","Rockbridge County, Virginia"
"81138","*****","0500000US51165","Rockingham County, Virginia"
"26937","*****","0500000US51167","Russell County, Virginia"
"21761","*****","0500000US51169","Scott County, Virginia"
"43441","*****","0500000US51171","Shenandoah County, Virginia"
"30539","*****","0500000US51173","Smyth County, Virginia"
"17829","*****","0500000US51175","Southampton County, Virginia"
"134683","*****","0500000US51177","Spotsylvania County, Virginia"
"150185","*****","0500000US51179","Stafford County, Virginia"
"6459","*****","0500000US51181","Surry County, Virginia"
"11202","*****","0500000US51183","Sussex County, Virginia"
"41201","*****","0500000US51185","Tazewell County, Virginia"
"39888","*****","0500000US51187","Warren County, Virginia"
"54005","*****","0500000US51191","Washington County, Virginia"
"17873","*****","0500000US51193","Westmoreland County, Virginia"
"38032","*****","0500000US51195","Wise County, Virginia"
"28725","*****","0500000US51197","Wythe County, Virginia"
"68389","*****","0500000US51199","York County, Virginia"
"158309","*****","0500000US51510","Alexandria city, Virginia"
"17059","*****","0500000US51520","Bristol city, Virginia"
"6477","*****","0500000US51530","Buena Vista city, Virginia"
"47217","*****","0500000US51540","Charlottesville city, Virginia"
"242647","*****","0500000US51550","Chesapeake city, Virginia"
"17283","*****","0500000US51570","Colonial Heights city, Virginia"
"5653","*****","0500000US51580","Covington city, Virginia"
"40668","*****","0500000US51590","Danville city, Virginia"
"5408","*****","0500000US51595","Emporia city, Virginia"
"23312","*****","0500000US51600","Fairfax city, Virginia"
"14309","*****","0500000US51610","Falls Church city, Virginia"
"8015","*****","0500000US51620","Franklin city, Virginia"
"29059","*****","0500000US51630","Fredericksburg city, Virginia"
"6402","*****","0500000US51640","Galax city, Virginia"
"135169","*****","0500000US51650","Hampton city, Virginia"
"53558","*****","0500000US51660","Harrisonburg city, Virginia"
"22500","*****","0500000US51670","Hopewell city, Virginia"
"7205","*****","0500000US51678","Lexington city, Virginia"
"80970","*****","0500000US51680","Lynchburg city, Virginia"
"41038","*****","0500000US51683","Manassas city, Virginia"
"17548","*****","0500000US51685","Manassas Park city, Virginia"
"12646","*****","0500000US51690","Martinsville city, Virginia"
"179582","*****","0500000US51700","Newport News city, Virginia"
"244300","*****","0500000US51710","Norfolk city, Virginia"
"3969","*****","0500000US51720","Norton city, Virginia"
"30791","*****","0500000US51730","Petersburg city, Virginia"
"12121","*****","0500000US51735","Poquoson city, Virginia"
"94961","*****","0500000US51740","Portsmouth city, Virginia"
"17833","*****","0500000US51750","Radford city, Virginia"
"229233","*****","0500000US51760","Richmond city, Virginia"
"99122","*****","0500000US51770","Roanoke city, Virginia"
"25290","*****","0500000US51775","Salem city, Virginia"
"24660","*****","0500000US51790","Staunton city, Virginia"
"91383","*****","0500000US51800","Suffolk city, Virginia"
"450882","*****","0500000US51810","Virginia Beach city, Virginia"
"22300","*****","0500000US51820","Waynesboro city, Virginia"
"15034","*****","0500000US51830","Williamsburg city, Virginia"
"27912","*****","0500000US51840","Winchester city, Virginia"
"19702","*****","0500000US53001","Adams County, Washington"
"22636","*****","0500000US53003","Asotin County, Washington"
"200715","*****","0500000US53005","Benton County, Washington"
"76653","*****","0500000US53007","Chelan County, Washington"
"76482","*****","0500000US53009","Clallam County, Washington"
"481950","*****","0500000US53011","Clark County, Washington"
"4024","*****","0500000US53013","Columbia County, Washington"
"108399","*****","0500000US53015","Cowlitz County, Washington"
"42520","*****","0500000US53017","Douglas County, Washington"
"7643","*****","0500000US53019","Ferry County, Washington"
"93681","*****","0500000US53021","Franklin County, Washington"
"2258","*****","0500000US53023","Garfield County, Washington"
"96648","*****","0500000US53025","Grant County, Washington"
"73769","*****","0500000US53027","Grays Harbor County, Washington"
"84187","*****","0500000US53029","Island County, Washington"
"31825","*****","0500000US53031","Jefferson County, Washington"
